"NIS5","TX_DESCR_NL","TX_DESCR_FR","TX_ADM_DSTR_DESCR_NL","TX_ADM_DSTR_DESCR_FR","TX_PROV_DESCR_NL","TX_PROV_DESCR_FR","TX_RGN_DESCR_NL","TX_RGN_DESCR_FR","CASES"
"24104","Tervuren","Tervuren","Arrondissement Leuven","Arrondissement de Louvain","Provincie Vlaams-Brabant","Province du Brabant flamand","Vlaams Gewest","RÃ©gion flamande","178"
"24107","Tienen","Tirlemont","Arrondissement Leuven","Arrondissement de Louvain","Provincie Vlaams-Brabant","Province du Brabant flamand","Vlaams Gewest","RÃ©gion flamande","305"
"24109","Tremelo","Tremelo","Arrondissement Leuven","Arrondissement de Louvain","Provincie Vlaams-Brabant","Province du Brabant flamand","Vlaams Gewest","RÃ©gion flamande","57"
"24130","Zoutleeuw","LÃ©au","Arrondissement Leuven","Arrondissement de Louvain","Provincie Vlaams-Brabant","Province du Brabant flamand","Vlaams Gewest","RÃ©gion flamande","94"
"24133","Linter","Linter","Arrondissement Leuven","Arrondissement de Louvain","Provincie Vlaams-Brabant","Province du Brabant flamand","Vlaams Gewest","RÃ©gion flamande","44"
"24134","Scherpenheuvel-Zichem","Montaigu-Zichem","Arrondissement Leuven","Arrondissement de Louvain","Provincie Vlaams-Brabant","Province du Brabant flamand","Vlaams Gewest","RÃ©gion flamande","126"
"24135","Tielt-Winge","Tielt-Winge","Arrondissement Leuven","Arrondissement de Louvain","Provincie Vlaams-Brabant","Province du Brabant flamand","Vlaams Gewest","RÃ©gion flamande","38"
"24137","Glabbeek","Glabbeek","Arrondissement Leuven","Arrondissement de Louvain","Provincie Vlaams-Brabant","Province du Brabant flamand","Vlaams Gewest","RÃ©gion flamande","31"
"25005","Bevekom","Beauvechain","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","35"
"25014","Eigenbrakel","Braine-lâAlleud","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","268"
"25015","Kasteelbrakel","Braine-le-ChÃ¢teau","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","61"
"25018","Chaumont-Gistoux","Chaumont-Gistoux","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","49"
"25023","Court-Saint-Etienne","Court-Saint-Etienne","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","58"
"25031","GenepiÃ«n","Genappe","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","117"
"25037","Graven","Grez-Doiceau","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","85"
"25043","Incourt","Incourt","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","30"
"25044","Itter","Ittre","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","65"
"25048","Geldenaken","Jodoigne","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","96"
"25050","Terhulpen","La Hulpe","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","51"
"25068","Mont-Saint-Guibert","Mont-Saint-Guibert","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","38"
"25072","Nijvel","Nivelles","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","207"
"25084","Perwijs (Nijvel)","Perwez (Nivelles)","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","42"
"25091","Rixensart","Rixensart","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","159"
"25105","Tubeke","Tubize","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","328"
"25107","Villers-la-Ville","Villers-la-Ville","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","47"
"25110","Waterloo","Waterloo","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","200"
"25112","Waver","Wavre","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","206"
"25117","Chastre","Chastre","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","34"
"25118","HÃ©lÃ©cine","HÃ©lÃ©cine","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","21"
"25119","Lasne","Lasne","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","95"
"25120","Orp-Jauche","Orp-Jauche","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","37"
"25121","Ottignies-Louvain-la-Neuve","Ottignies-Louvain-la-Neuve","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","191"
"25122","Ramillies","Ramillies","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","16"
"25123","Rebecq","Rebecq","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","103"
"25124","Walhain","Walhain","Arrondissement Nijvel","Arrondissement de Nivelles","Provincie Waals-Brabant","Province du Brabant wallon","Waals Gewest","RÃ©gion wallonne","37"
"31003","Beernem","Beernem","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","145"
"31004","Blankenberge","Blankenberge","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","80"
"31005","Brugge","Bruges","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","923"
"31006","Damme","Damme","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","89"
"31012","Jabbeke","Jabbeke","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","83"
"31022","Oostkamp","Oostkamp","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","199"
"31033","Torhout","Torhout","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","178"
"31040","Zedelgem","Zedelgem","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","152"
"31042","Zuienkerke","Zuienkerke","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","10"
"31043","Knokke-Heist","Knokke-Heist","Arrondissement Brugge","Arrondissement de Bruges","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","211"
"32003","Diksmuide","Dixmude","Arrondissement Diksmuide","Arrondissement de Dixmude","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","65"
"32006","Houthulst","Houthulst","Arrondissement Diksmuide","Arrondissement de Dixmude","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","79"
"32010","Koekelare","Koekelare","Arrondissement Diksmuide","Arrondissement de Dixmude","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","32"
"32011","Kortemark","Kortemark","Arrondissement Diksmuide","Arrondissement de Dixmude","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","60"
"32030","Lo-Reninge","Lo-Reninge","Arrondissement Diksmuide","Arrondissement de Dixmude","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","61"
"33011","Ieper","Ypres","Arrondissement Ieper","Arrondissement dâYpres","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","351"
"33016","Mesen","Messines","Arrondissement Ieper","Arrondissement dâYpres","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","9"
"33021","Poperinge","Poperinge","Arrondissement Ieper","Arrondissement dâYpres","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","103"
"33029","Wervik","Wervik","Arrondissement Ieper","Arrondissement dâYpres","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","181"
"33037","Zonnebeke","Zonnebeke","Arrondissement Ieper","Arrondissement dâYpres","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","89"
"33039","Heuvelland","Heuvelland","Arrondissement Ieper","Arrondissement dâYpres","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","59"
"33040","Langemark-Poelkapelle","Langemark-Poelkapelle","Arrondissement Ieper","Arrondissement dâYpres","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","48"
"33041","Vleteren","Vleteren","Arrondissement Ieper","Arrondissement dâYpres","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","17"
"34002","Anzegem","Anzegem","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","129"
"34003","Avelgem","Avelgem","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","75"
"34009","Deerlijk","Deerlijk","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","108"
"34013","Harelbeke","Harelbeke","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","323"
"34022","Kortrijk","Courtrai","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","747"
"34023","Kuurne","Kuurne","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","107"
"34025","Lendelede","Lendelede","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","53"
"34027","Menen","Menin","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","348"
"34040","Waregem","Waregem","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","424"
"34041","Wevelgem","Wevelgem","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","282"
"34042","Zwevegem","Zwevegem","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","181"
"34043","Spiere-Helkijn","Espierres-Helchin","Arrondissement Kortrijk","Arrondissement de Courtrai","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","14"
"35002","Bredene","Bredene","Arrondissement Oostende","Arrondissement dâOstende","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","94"
"35005","Gistel","Gistel","Arrondissement Oostende","Arrondissement dâOstende","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","75"
"35006","Ichtegem","Ichtegem","Arrondissement Oostende","Arrondissement dâOstende","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","87"
"35011","Middelkerke","Middelkerke","Arrondissement Oostende","Arrondissement dâOstende","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","80"
"35013","Oostende","Ostende","Arrondissement Oostende","Arrondissement dâOstende","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","506"
"35014","Oudenburg","Oudenburg","Arrondissement Oostende","Arrondissement dâOstende","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","50"
"35029","De Haan","De Haan","Arrondissement Oostende","Arrondissement dâOstende","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","75"
"36006","Hooglede","Hooglede","Arrondissement Roeselare","Arrondissement de Roulers","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","63"
"36007","Ingelmunster","Ingelmunster","Arrondissement Roeselare","Arrondissement de Roulers","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","84"
"36008","Izegem","Izegem","Arrondissement Roeselare","Arrondissement de Roulers","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","206"
"36010","Ledegem","Ledegem","Arrondissement Roeselare","Arrondissement de Roulers","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","101"
"36011","Lichtervelde","Lichtervelde","Arrondissement Roeselare","Arrondissement de Roulers","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","61"
"36012","Moorslede","Moorslede","Arrondissement Roeselare","Arrondissement de Roulers","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","103"
"36015","Roeselare","Roulers","Arrondissement Roeselare","Arrondissement de Roulers","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","527"
"36019","Staden","Staden","Arrondissement Roeselare","Arrondissement de Roulers","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","74"
"37002","Dentergem","Dentergem","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","56"
"37007","Meulebeke","Meulebeke","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","76"
"37010","Oostrozebeke","Oostrozebeke","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","45"
"37011","Pittem","Pittem","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","47"
"37012","Ruiselede","Ruiselede","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","38"
"37015","Tielt (Tielt)","Tielt (Tielt)","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","162"
"37017","Wielsbeke","Wielsbeke","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","52"
"37018","Wingene","Wingene","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","156"
"37020","Ardooie","Ardooie","Arrondissement Tielt","Arrondissement de Tielt","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","54"
"38002","Alveringem","Alveringem","Arrondissement Veurne","Arrondissement de Furnes","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","49"
"38008","De Panne","La Panne","Arrondissement Veurne","Arrondissement de Furnes","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","39"
"38014","Koksijde","Koksijde","Arrondissement Veurne","Arrondissement de Furnes","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","107"
"38016","Nieuwpoort","Nieuport","Arrondissement Veurne","Arrondissement de Furnes","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","49"
"38025","Veurne","Furnes","Arrondissement Veurne","Arrondissement de Furnes","Provincie West-Vlaanderen","Province de Flandre occidentale","Vlaams Gewest","RÃ©gion flamande","45"
"41002","Aalst (Aalst)","Alost (Alost)","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","712"
"41011","Denderleeuw","Denderleeuw","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","144"
"41018","Geraardsbergen","Grammont","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","153"
"41024","Haaltert","Haaltert","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","196"
"41027","Herzele","Herzele","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","117"
"41034","Lede","Lede","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","105"
"41048","Ninove","Ninove","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","292"
"41063","Sint-Lievens-Houtem","Sint-Lievens-Houtem","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","38"
"41081","Zottegem","Zottegem","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","123"
"41082","Erpe-Mere","Erpe-Mere","Arrondissement Aalst","Arrondissement dâAlost","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","163"
"42003","Berlare","Berlare","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","81"
"42004","Buggenhout","Buggenhout","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","129"
"42006","Dendermonde","Termonde","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","341"
"42008","Hamme (Dendermonde)","Hamme (Termonde)","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","237"
"42010","Laarne","Laarne","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","37"
"42011","Lebbeke","Lebbeke","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","120"
"42023","Waasmunster","Waasmunster","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","79"
"42025","Wetteren","Wetteren","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","168"
"42026","Wichelen","Wichelen","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","111"
"42028","Zele","Zele","Arrondissement Dendermonde","Arrondissement de Termonde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","188"
"43002","Assenede","Assenede","Arrondissement Eeklo","Arrondissement dâEeklo","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","106"
"43005","Eeklo","Eeklo","Arrondissement Eeklo","Arrondissement dâEeklo","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","108"
"43007","Kaprijke","Kaprijke","Arrondissement Eeklo","Arrondissement dâEeklo","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","42"
"43010","Maldegem","Maldegem","Arrondissement Eeklo","Arrondissement dâEeklo","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","94"
"43014","Sint-Laureins","Sint-Laureins","Arrondissement Eeklo","Arrondissement dâEeklo","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","24"
"43018","Zelzate","Zelzate","Arrondissement Eeklo","Arrondissement dâEeklo","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","59"
"44012","De Pinte","De Pinte","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","41"
"44013","Destelbergen","Destelbergen","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","93"
"44019","Evergem","Evergem","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","256"
"44020","Gavere","Gavere","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","70"
"44021","Gent","Gand","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","1642"
"44034","Lochristi","Lochristi","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","108"
"44040","Melle","Melle","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","62"
"44043","Merelbeke","Merelbeke","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","122"
"44045","Moerbeke (Gent)","Moerbeke (Gand)","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","38"
"44048","Nazareth","Nazareth","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","34"
"44052","Oosterzele","Oosterzele","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","45"
"44064","Sint-Martens-Latem","Sint-Martens-Latem","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","77"
"44073","Wachtebeke","Wachtebeke","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","102"
"44081","Zulte","Zulte","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","89"
"44083","Deinze","Deinze","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","172"
"44084","Aalter","Aalter","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","149"
"44085","Lievegem","Lievegem","Arrondissement Gent","Arrondissement de Gand","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","184"
"45035","Oudenaarde","Audenarde","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","248"
"45041","Ronse","Renaix","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","307"
"45059","Brakel","Brakel","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","108"
"45060","Kluisbergen","Kluisbergen","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","34"
"45061","Wortegem-Petegem","Wortegem-Petegem","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","44"
"45062","Horebeke","Horebeke","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","23"
"45063","Lierde","Lierde","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","17"
"45064","Maarkedal","Maarkedal","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","46"
"45065","Zwalm","Zwalin","Arrondissement Oudenaarde","Arrondissement dâAudenarde","Provincie Oost-Vlaanderen","Province de Flandre orientale","Vlaams Gewest","RÃ©gion flamande","29"
