"NIS5","TX_DESCR_NL","TX_DESCR_FR","TX_ADM_DSTR_DESCR_NL","TX_ADM_DSTR_DESCR_FR","TX_PROV_DESCR_NL","TX_PROV_DESCR_FR","TX_RGN_DESCR_NL","TX_RGN_DESCR_FR","CASES"
"64065","Saint-Georges-sur-Meuse","Saint-Georges-sur-Meuse","Arrondissement Borgworm","Arrondissement de Waremme","Provincie Luik","Province de LiÃ¨ge","Waals Gewest","RÃ©gion wallonne","19"
"64074","Borgworm","Waremme","Arrondissement Borgworm","Arrondissement de Waremme","Provincie Luik","Province de LiÃ¨ge","Waals Gewest","RÃ©gion wallonne","59"
"64075","Wasseiges","Wasseiges","Arrondissement Borgworm","Arrondissement de Waremme","Provincie Luik","Province de LiÃ¨ge","Waals Gewest","RÃ©gion wallonne","10"
"64076","Faimes","Faimes","Arrondissement Borgworm","Arrondissement de Waremme","Provincie Luik","Province de LiÃ¨ge","Waals Gewest","RÃ©gion wallonne","15"
"71002","As","As","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","74"
"71004","Beringen","Beringen","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","362"
"71011","Diepenbeek","Diepenbeek","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","176"
"71016","Genk","Genk","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","663"
"71017","Gingelom","Gingelom","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","145"
"71020","Halen","Halen","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","83"
"71022","Hasselt","Hasselt","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","707"
"71024","Herk-de-Stad","Herck-la-Ville","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","101"
"71034","Leopoldsburg","Bourg-LÃ©opold","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","71"
"71037","Lummen","Lummen","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","88"
"71045","Nieuwerkerken (Hasselt)","Nieuwerkerken (Hasselt)","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","120"
"71053","Sint-Truiden","Saint-Trond","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","738"
"71057","Tessenderlo","Tessenderlo","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","72"
"71066","Zonhoven","Zonhoven","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","229"
"71067","Zutendaal","Zutendaal","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","64"
"71069","Ham","Ham","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","70"
"71070","Heusden-Zolder","Heusden-Zolder","Arrondissement Hasselt","Arrondissement de Hasselt","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","356"
"72003","Bocholt","Bocholt","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","65"
"72004","Bree","Bree","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","144"
"72018","Kinrooi","Kinrooi","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","46"
"72020","Lommel","Lommel","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","139"
"72021","Maaseik","Maaseik","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","162"
"72030","Peer","Peer","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","85"
"72037","Hamont-Achel","Hamont-Achel","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","65"
"72038","Hechtel-Eksel","Hechtel-Eksel","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","38"
"72039","Houthalen-Helchteren","Houthalen-Helchteren","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","322"
"72041","Dilsen-Stokkem","Dilsen-Stokkem","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","178"
"72042","Oudsbergen","Oudsbergen","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","138"
"72043","Pelt","Pelt","Arrondissement Maaseik","Arrondissement de Maaseik","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","121"
"73001","Alken","Alken","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","221"
"73006","Bilzen","Bilzen","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","252"
"73009","Borgloon","Looz","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","128"
"73022","Heers","Heers","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","46"
"73028","Herstappe","Herstappe","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","<5"
"73032","Hoeselt","Hoeselt","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","83"
"73040","Kortessem","Kortessem","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","44"
"73042","Lanaken","Lanaken","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","243"
"73066","Riemst","Riemst","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","176"
"73083","Tongeren","Tongres","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","260"
"73098","Wellen","Wellen","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","63"
"73107","Maasmechelen","Maasmechelen","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","266"
"73109","Voeren","Fourons","Arrondissement Tongeren","Arrondissement de Tongres","Provincie Limburg","Province du Limbourg","Vlaams Gewest","RÃ©gion flamande","34"
"81001","Aarlen","Arlon","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","130"
"81003","Attert","Attert","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","15"
"81004","Aubange","Aubange","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","144"
"81013","Martelange","Martelange","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","<5"
"81015","Messancy","Messancy","Arrondissement Aarlen","Arrondissement dâArlon","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","96"
"82003","Bastenaken","Bastogne","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","77"
"82005","Bertogne","Bertogne","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","10"
"82009","Fauvillers","Fauvillers","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","12"
"82014","Houffalize","Houffalize","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","30"
"82032","Vielsalm","Vielsalm","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","108"
"82036","Vaux-sur-SÃ»re","Vaux-sur-SÃ»re","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","28"
"82037","Gouvy","Gouvy","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","46"
"82038","Sainte-Ode","Sainte-Ode","Arrondissement Bastenaken","Arrondissement de Bastogne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","9"
"83012","Durbuy","Durbuy","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","69"
"83013","ErezÃ©e","ErezÃ©e","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","24"
"83028","Hotton","Hotton","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","47"
"83031","La Roche-en-Ardenne","La Roche-en-Ardenne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","16"
"83034","Marche-en-Famenne","Marche-en-Famenne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","110"
"83040","Nassogne","Nassogne","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","27"
"83044","Rendeux","Rendeux","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","18"
"83049","Tenneville","Tenneville","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","8"
"83055","Manhay","Manhay","Arrondissement Marche-en-Famenne","Arrondissement de Marche-en-Famenne","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","48"
"84009","Bertrix","Bertrix","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","64"
"84010","Bouillon","Bouillon","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","101"
"84016","Daverdisse","Daverdisse","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","9"
"84029","Herbeumont","Herbeumont","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","<5"
"84033","LÃ©glise","LÃ©glise","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","25"
"84035","Libin","Libin","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","14"
"84043","NeufchÃ¢teau (NeufchÃ¢teau)","NeufchÃ¢teau (NeufchÃ¢teau)","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","76"
"84050","Paliseul","Paliseul","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","33"
"84059","Saint-Hubert","Saint-Hubert","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","22"
"84068","Tellin","Tellin","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","<5"
"84075","Wellin","Wellin","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","14"
"84077","Libramont-Chevigny","Libramont-Chevigny","Arrondissement NeufchÃ¢teau","Arrondissement de NeufchÃ¢teau","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","90"
"85007","Chiny","Chiny","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","11"
"85009","Etalle","Etalle","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","25"
"85011","Florenville","Florenville","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","17"
"85024","Meix-devant-Virton","Meix-devant-Virton","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","5"
"85026","Musson","Musson","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","18"
"85034","Saint-LÃ©ger (Virton)","Saint-LÃ©ger (Virton)","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","8"
"85039","Tintigny","Tintigny","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","24"
"85045","Virton","Virton","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","41"
"85046","Habay","Habay","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","22"
"85047","Rouvroy","Rouvroy","Arrondissement Virton","Arrondissement de Virton","Provincie Luxemburg","Province du Luxembourg","Waals Gewest","RÃ©gion wallonne","27"
"91005","AnhÃ©e","AnhÃ©e","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","30"
"91013","Beauraing","Beauraing","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","31"
"91015","BiÃ¨vre","BiÃ¨vre","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","15"
"91030","Ciney","Ciney","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","100"
"91034","Dinant","Dinant","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","46"
"91054","Gedinne","Gedinne","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","7"
"91059","Hamois","Hamois","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","44"
"91064","Havelange","Havelange","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","32"
"91072","Houyet","Houyet","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","13"
"91103","Onhaye","Onhaye","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","22"
"91114","Rochefort","Rochefort","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","46"
"91120","Somme-Leuze","Somme-Leuze","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","17"
"91141","Yvoir","Yvoir","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","61"
"91142","HastiÃ¨re","HastiÃ¨re","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","20"
"91143","Vresse-sur-Semois","Vresse-sur-Semois","Arrondissement Dinant","Arrondissement de Dinant","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","11"
"92003","Andenne","Andenne","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","137"
"92006","Assesse","Assesse","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","44"
"92035","EghezÃ©e","EghezÃ©e","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","118"
"92045","Floreffe","Floreffe","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","38"
"92048","Fosses-la-Ville","Fosses-la-Ville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","46"
"92054","Gesves","Gesves","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","46"
"92087","Mettet","Mettet","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","69"
"92094","Namen","Namur","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","884"
"92097","Ohey","Ohey","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","23"
"92101","Profondeville","Profondeville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","66"
"92114","Sombreffe","Sombreffe","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","33"
"92137","Sambreville","Sambreville","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","220"
"92138","Fernelmont","Fernelmont","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","31"
"92140","Jemeppe-sur-Sambre","Jemeppe-sur-Sambre","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","104"
"92141","La BruyÃ¨re","La BruyÃ¨re","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","43"
"92142","Gembloux","Gembloux","Arrondissement Namen","Arrondissement de Namur","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","156"
"93010","Cerfontaine","Cerfontaine","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","15"
"93014","Couvin","Couvin","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","74"
"93018","Doische","Doische","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","6"
"93022","Florennes","Florennes","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","48"
"93056","Philippeville","Philippeville","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","21"
"93088","Walcourt","Walcourt","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","70"
"93090","Viroinval","Viroinval","Arrondissement Philippeville","Arrondissement de Philippeville","Provincie Namen","Province de Namur","Waals Gewest","RÃ©gion wallonne","17"
NA,NA,NA,NA,NA,NA,NA,NA,NA,"1876"
